0.40485,0.23028,-0.15742,0.68281,1.6847,0
0.00082995,0.2582,-0.11725,1.1379,1.4199,0
-0.20118,0.45363,-0.051252,0.91037,1.1706,0
-1.3123,0.87241,0.020484,0.68281,0.96815,0
-1.8173,0.28612,0.13813,1.5931,0.72672,0
-0.40319,-0.57935,0.20987,1.3655,0.57095,0
0.10184,-0.77478,0.22421,0.91037,0.37625,0
-0.40319,-0.66311,0.13239,1.1379,0.16597,0
-2.1203,-0.63519,0.086481,0.45525,0.010211,0
-1.7163,-0.41184,0.09509,0.68281,-0.1144,0
-0.80722,-0.020983,0.10944,0.68281,-0.20007,0
-1.2112,0.20236,0.00039805,0.68281,-0.19228,0
-0.90823,0.50947,-0.12873,0.45525,-0.22343,0
0.30385,0.34196,-0.18899,0.68281,-0.23901,0
1.0109,0.28612,-0.21194,1.1379,-0.27016,0
2.122,0.2582,-0.31524,0.91037,-0.27795,0
2.526,0.56531,-0.40132,1.1379,-0.30131,0
1.9199,1.1516,-0.43002,0.91037,-0.34025,0
0.50586,1.4866,-0.48741,0.45525,-0.43371,0
-0.30219,1.5983,-0.62514,0.45525,-0.5739,0
0.50586,1.5425,-0.67105,-0.22742,-0.74523,0
0.20284,1.2633,-0.67105,0.91037,-1.01,0
-0.30219,0.90033,-0.64523,0.68281,-1.2826,0
-0.30219,0.95616,-0.59645,0.00013542,-1.6097,0
0.40485,1.5983,-0.52758,0.2277,-1.929,0
-0.5042,1.6541,-0.49602,0.00013542,-2.2795,0
-0.80722,1.2912,-0.56488,0.68281,-2.591,0
-0.70621,0.87241,-0.53332,0.68281,-2.9103,0
-0.5042,0.48155,-0.41854,0.68281,-3.2063,0
-0.20118,0.23028,-0.35828,0.68281,-3.4321,0
0.20284,0.28612,-0.2435,0.91037,-3.6736,0
-0.40319,0.23028,-0.2062,0.68281,-3.8137,0
-0.20118,-0.048902,-0.17751,0.2277,-3.915,0
-0.10018,-0.46768,-0.1402,0.00013542,-3.9306,0
-0.20118,-0.60727,-0.11725,0.45525,-3.8916,0
-1.2112,-0.41184,-0.14594,0.45525,-3.7904,0
-1.0092,-0.46768,-0.14881,0.91037,-3.6969,0
-0.5042,-1.1377,-0.077077,0.68281,-3.5723,0
0.60687,-1.7519,-0.01108,-0.22742,-3.4243,0
1.0109,-1.7519,-0.013949,0.00013542,-3.2063,0
0.20284,-1.7798,-0.025427,0.2277,-3.0116,0
-1.9183,-1.9474,0.026223,0.45525,-2.7546,0
-2.5243,-1.6682,0.054917,0.68281,-2.5209,0
-1.2112,-1.5844,0.037701,0.91037,-2.2639,0
-0.90823,-1.7798,-0.028296,1.1379,-2.0225,0
0.30385,-1.6403,-0.054121,0.68281,-1.7655,0
1.1119,-1.3332,-0.12012,1.3655,-1.5474,0
1.9199,-1.5844,-0.17751,0.91037,-1.2359,0
1.8189,-1.6123,-0.17464,1.8206,-0.98667,0
1.3139,-1.3052,-0.11151,0.91037,-0.71408,0
0.40485,-0.88646,-0.1316,0.68281,-0.48044,0
-1.2112,-0.69103,-0.18038,0.91037,-0.27795,0
-1.9183,-0.85854,-0.17177,1.1379,-0.06767,0
-0.40319,-0.85854,-0.085685,0.91037,0.11146,0
0.60687,-1.4169,-0.01108,1.5931,0.25943,0
0.30385,-1.8915,0.017615,0.91037,0.43856,0
-1.0092,-1.2494,0.075004,0.91037,0.62547,0
-1.0092,-0.74686,0.10944,1.1379,0.78123,0
-0.80722,-0.94229,0.1697,0.45525,0.90584,0
0.30385,-1.026,0.27873,0.91037,1.0305,0
1.2129,-1.3332,0.27586,0.91037,1.1629,0
1.2129,-1.2215,0.25578,0.91037,1.2252,0
1.1119,-1.1098,0.2816,0.91037,1.2952,0
1.1119,-0.85854,0.35334,0.45525,1.3731,0
-0.40319,-0.63519,0.3476,0.68281,1.451,0
-1.7163,-0.85854,0.26439,1.1379,1.4977,0
-1.1102,-0.55143,0.17256,-0.22742,1.5834,0
-0.5042,0.034854,0.12378,0.00013542,1.6457,0
-0.20118,0.39779,0.034831,0.45525,1.6691,0
-1.3123,0.62114,-0.05986,0.68281,1.6769,0
-2.0193,0.7049,-0.077077,0.91037,1.708,0
-1.0092,0.67698,-0.077077,0.45525,1.6847,0
-0.80722,0.95616,-0.17464,0.91037,1.6379,0
-0.40319,1.1237,-0.25498,0.45525,1.5912,0
0.20284,1.682,-0.26359,1.1379,1.5678,0
0.10184,1.1516,-0.25498,0.45525,1.5289,0
-1.0092,0.50947,-0.28942,0.91037,1.451,0
-1.0092,0.78865,-0.31524,0.45525,1.4432,0
-0.5042,1.347,-0.28942,0.68281,1.4121,0
-0.40319,1.5145,-0.28655,0.45525,1.3498,0
1.2129,1.3191,-0.29802,0.45525,1.3342,0
2.526,1.4029,-0.40132,0.68281,1.3108,0
1.1119,1.5704,-0.46445,0.91037,1.303,0
