-2.2855,-0.96695,-0.287,0.68281,0.3289,0
-0.39998,-0.99229,-0.37154,0.00013542,0.25297,0
1.0886,-0.94161,-0.44694,-0.45498,0.215,0
2.1802,-0.78957,-0.56005,0.45525,0.16438,0
2.1802,-0.84025,-0.66744,-0.22742,0.11376,0
0.79086,-1.4231,-0.76569,0.00013542,0.1011,0
-0.30074,-1.9299,-0.8628,0.2277,-0.025447,0
-0.0030308,-1.9552,-0.95534,-0.22742,-0.063413,0
-0.10227,-1.6258,-1.0353,-0.68254,-0.050758,0
-0.9954,-1.4231,-1.1164,-0.22742,-0.11403,0
-0.39998,-1.3977,-1.209,-0.22742,-0.088724,0
0.096206,-1.8792,-1.3278,-0.22742,-0.088724,0
-0.2015,-2.1326,-1.418,-0.22742,-0.12669,0
-0.49921,-1.9806,-1.4637,-0.22742,-0.10138,0
-0.49921,-1.4484,-1.4866,0.00013542,-0.088724,0
-0.59845,-1.0937,-1.5369,0.2277,-0.063413,0
-0.0030308,-1.0176,-1.5746,0.00013542,-0.038103,0
-0.30074,-1.2457,-1.6065,0.45525,-0.025447,0
-1.5908,-1.5498,-1.6225,0.2277,0.08845,0
-1.4916,-1.7272,-1.6363,-0.68254,0.13907,0
-0.10227,-1.3471,-1.6145,-0.22742,0.17704,0
0.79086,-1.0683,-1.5734,0.00013542,0.31624,0
0.59239,-1.4231,-1.618,1.1379,0.43014,0
-0.2015,-1.9552,-1.642,-0.22742,0.54404,0
-1.5908,-1.7018,-1.6545,0.00013542,0.61997,0
-1.8885,-1.0683,-1.6625,-0.45498,0.65793,0
-0.89616,-0.61219,-1.6717,-0.22742,0.70856,0
0.8901,-0.81491,-1.7094,-0.45498,0.77183,0
0.59239,-1.6511,-1.7414,0.45525,0.8098,0
1.0886,-2.0819,-1.7528,0.45525,0.87307,0
0.59239,-1.7525,-1.7551,-0.45498,0.89838,0
1.287,-1.4484,-1.7574,0.2277,0.94901,0
2.8748,-1.4231,-1.7962,-0.45498,1.0123,0
2.0809,-1.195,-1.8282,-0.45498,1.0376,0
