0.049652,0.33669,0.077742,0.45525,0.061349,0
0.25965,-0.19633,0.015021,-0.68254,0.012466,0
0.94215,0.66469,-0.025883,0.00013542,-0.016864,0
2.6746,1.6077,-0.061334,0.45525,-0.036417,0
2.5171,0.70569,-0.13496,-0.22742,-0.11463,0
1.7821,-0.032323,-0.20586,-0.22742,-0.17329,0
0.99465,-0.11432,-0.23586,0.00013542,-0.22217,0
1.4671,0.62369,-0.24677,-0.45498,-0.26128,0
1.8871,0.8697,-0.24404,0.2277,-0.34927,0
1.0996,0.41869,-0.24131,0.45525,-0.45681,0
1.9396,-0.15533,-0.23586,0.00013542,-0.44703,0
1.2571,-0.27833,-0.21132,-0.22742,-0.46659,0
-0.31785,0.13168,-0.20586,-0.22742,-0.42748,0
-0.055348,0.25468,-0.19768,-0.45498,-0.41771,0
0.31215,0.17268,-0.12951,-0.45498,-0.3786,0
-0.52785,-0.56533,-0.061334,-0.9101,-0.38838,0
-0.58035,-0.19633,-0.058607,-0.22742,-0.38838,0
0.049652,0.049679,-0.023156,-0.45498,-0.46659,0
-0.16035,-0.11432,0.053199,0.45525,-0.47636,0
-1.3153,0.21368,0.069561,0.45525,-0.5448,0
-1.3678,0.17268,0.075015,0.00013542,-0.55458,0
-0.68534,0.0086782,0.13228,-1.1377,-0.61324,0
0.049652,-0.11432,0.20864,-1.3652,-0.65234,0
0.36465,0.21368,0.23863,-0.9101,-0.69145,0
-0.055348,0.21368,0.255,0.00013542,-0.6719,0
-0.79034,-0.11432,0.17864,-0.22742,-0.66212,0
-0.68534,-0.15533,0.10228,0.2277,-0.62301,0
-0.58035,0.13168,0.11319,0.68281,-0.55458,0
-1.6828,0.25468,0.15955,-0.9101,-0.48614,0
-1.2103,-0.15533,0.18409,-1.1377,-0.3786,0
-0.68534,-0.52433,0.17591,0.00013542,-0.31016,0
-1.3678,0.17268,0.23863,-0.68254,-0.27106,0
-1.3153,0.7877,0.34226,-0.22742,-0.30039,0
-0.31785,0.9107,0.3259,0.00013542,-0.33949,0
-0.055348,1.4437,0.24409,0.68281,-0.36882,0
-0.26535,1.1157,0.22227,-0.9101,-0.42748,0
0.10215,0.50069,0.27681,-0.45498,-0.38838,0
0.25965,-0.073324,0.27954,0.00013542,-0.33949,0
0.31215,-0.31933,0.2659,0.00013542,-0.32972,0
0.049652,0.0086782,0.31772,0.00013542,-0.31994,0
0.67965,-0.15533,0.42952,0.00013542,-0.36882,0
1.4671,-0.44233,0.52497,-0.22742,-0.41771,0
0.46965,-1.3034,0.5086,-0.45498,-0.50569,0
-0.16035,-1.4264,0.42407,-0.22742,-0.51547,0
0.20715,-0.64734,0.30681,-0.22742,-0.57413,0
0.31215,-0.11432,0.28499,-0.45498,-0.55458,0
-0.47535,-0.52433,0.29317,0.00013542,-0.5448,0
-0.63285,-0.97534,0.23318,0.00013542,-0.38838,0
-0.52785,-0.68834,0.225,-0.22742,-0.20262,0
-0.0028479,0.37769,0.21682,-0.22742,0.12979,0
-1.0003,0.29568,0.26045,-0.68254,0.55018,0
-1.8928,-1.0163,0.27681,0.2277,1.0292,0
-1.5253,-1.4674,0.30408,-0.45498,1.5376,0
-0.79034,-1.0163,0.42134,-0.45498,2.1144,0
-0.47535,-1.1393,0.5386,0.00013542,2.6717,0
-0.79034,-1.9594,0.60405,-0.68254,3.2485,0
-0.73784,-2.3694,0.6095,0.2277,3.8351,0
-0.89534,-2.7794,0.67222,-0.45498,4.3533,0
-0.58035,-3.2304,0.79766,-0.68254,4.7443,0
-1.0003,-2.9844,0.90674,-0.22742,5.0572,0
-1.1578,-2.3284,0.82766,-0.9101,5.2723,0
-0.31785,-1.7954,0.67222,-0.22742,5.3505,0
-0.16035,-1.6724,0.50588,-0.22742,5.3114,0
-0.21285,-2.0414,0.38044,-0.22742,5.2527,0
0.67965,-2.1644,0.32317,0.00013542,5.067,0
1.1521,-1.8364,0.25772,-0.45498,4.7737,0
1.1521,-1.5904,0.17864,-0.68254,4.4119,0
0.20715,-1.3034,0.13501,-0.68254,3.972,0
-0.79034,-0.40133,0.13501,-0.9101,3.5223,0
-1.0003,-0.64734,0.11319,0.00013542,3.0334,0
